seed,ep,reward
0,1382,20.0
0,1383,10.0
0,1384,10.0
0,1385,10.0
0,1386,10.0
0,1387,-20.0
0,1388,60.0
0,1389,80.0
0,1390,70.0
0,1391,20.0
0,1392,-20.0
0,1393,30.0
0,1394,50.0
0,1395,20.0
0,1396,70.0
0,1397,80.0
0,1398,50.0
0,1399,0.0
0,1400,10.0
0,1401,30.0
0,1402,30.0
0,1403,70.0
0,1404,50.0
0,1405,30.0
0,1406,30.0
0,1407,80.0
0,1408,20.0
0,1409,60.0
0,1410,40.0
0,1411,-30.0
0,1412,0.0
0,1413,40.0
0,1414,60.0
0,1415,30.0
0,1416,-10.0
0,1417,0.0
0,1418,20.0
0,1419,50.0
0,1420,50.0
0,1421,110.0
0,1422,80.0
0,1423,40.0
0,1424,90.0
0,1425,10.0
0,1426,80.0
0,1427,30.0
0,1428,60.0
0,1429,140.0
0,1430,10.0
0,1431,-20.0
0,1432,10.0
0,1433,60.0
0,1434,30.0
0,1435,20.0
0,1436,40.0
0,1437,100.0
0,1438,20.0
0,1439,40.0
0,1440,-10.0
0,1441,30.0
0,1442,-30.0
0,1443,40.0
0,1444,10.0
0,1445,90.0
0,1446,40.0
0,1447,0.0
0,1448,40.0
0,1449,40.0
0,1450,60.0
0,1451,-10.0
0,1452,90.0
0,1453,10.0
0,1454,40.0
0,1455,40.0
0,1456,-30.0
0,1457,-30.0
0,1458,60.0
0,1459,100.0
0,1460,-10.0
0,1461,90.0
0,1462,60.0
0,1463,-20.0
0,1464,10.0
0,1465,20.0
0,1466,40.0
0,1467,40.0
0,1468,0.0
0,1469,50.0
0,1470,20.0
0,1471,-20.0
0,1472,30.0
0,1473,10.0
0,1474,40.0
0,1475,10.0
0,1476,20.0
0,1477,40.0
0,1478,40.0
0,1479,20.0
0,1480,50.0
0,1481,-10.0
0,1482,40.0
0,1483,0.0
0,1484,10.0
0,1485,80.0
0,1486,30.0
0,1487,0.0
0,1488,20.0
0,1489,-30.0
0,1490,20.0
0,1491,-20.0
0,1492,0.0
0,1493,-40.0
0,1494,60.0
0,1495,10.0
0,1496,-20.0
0,1497,20.0
0,1498,50.0
0,1499,120.0
0,1500,120.0
0,1501,50.0
0,1502,40.0
0,1503,90.0
0,1504,10.0
0,1505,40.0
0,1506,-20.0
0,1507,150.0
0,1508,10.0
0,1509,100.0
0,1510,120.0
0,1511,60.0
0,1512,20.0
0,1513,-10.0
0,1514,-10.0
0,1515,-10.0
0,1516,0.0
0,1517,30.0
0,1518,40.0
0,1519,60.0
0,1520,50.0
0,1521,40.0
0,1522,60.0
0,1523,70.0
0,1524,80.0
0,1525,0.0
0,1526,10.0
0,1527,20.0
0,1528,70.0
0,1529,110.0
0,1530,70.0
0,1531,10.0
0,1532,40.0
0,1533,30.0
0,1534,30.0
0,1535,120.0
0,1536,-30.0
0,1537,30.0
0,1538,60.0
0,1539,0.0
0,1540,0.0
0,1541,30.0
0,1542,0.0
0,1543,10.0
0,1544,-10.0
0,1545,0.0
0,1546,20.0
0,1547,20.0
0,1548,0.0
0,1549,80.0
0,1550,80.0
0,1551,80.0
0,1552,10.0
0,1553,20.0
0,1554,50.0
0,1555,0.0
0,1556,-20.0
0,1557,10.0
0,1558,100.0
0,1559,40.0
0,1560,40.0
0,1561,60.0
0,1562,50.0
0,1563,30.0
0,1564,0.0
0,1565,40.0
0,1566,-30.0
0,1567,70.0
0,1568,0.0
0,1569,60.0
0,1570,0.0
0,1571,0.0
0,1572,20.0
0,1573,220.0
0,1574,20.0
0,1575,40.0
0,1576,80.0
0,1577,30.0
0,1578,20.0
0,1579,60.0
0,1580,50.0
0,1581,100.0
0,1582,70.0
0,1583,50.0
0,1584,0.0
0,1585,30.0
0,1586,20.0
0,1587,90.0
0,1588,60.0
0,1589,40.0
0,1590,0.0
0,1591,0.0
0,1592,20.0
0,1593,-30.0
0,1594,40.0
0,1595,170.0
0,1596,90.0
0,1597,20.0
0,1598,20.0
0,1599,60.0
0,1600,60.0
0,1601,30.0
0,1602,10.0
0,1603,30.0
0,1604,20.0
0,1605,60.0
0,1606,140.0
0,1607,-10.0
0,1608,-10.0
0,1609,50.0
0,1610,0.0
0,1611,50.0
0,1612,40.0
0,1613,90.0
0,1614,90.0
0,1615,40.0
0,1616,30.0
0,1617,80.0
0,1618,100.0
0,1619,90.0
0,1620,20.0
0,1621,20.0
0,1622,60.0
